Date,AGG,BGRN,BNDW,DSI,EAGG,EEM,EFA,EMSG,ESGD,ESGE,ESGU,ESGV,IVV,JUST,NULC,SPY,SUSA,SUSL,VEA,VSGX,VTI,VWO
2021-08-01,99.98245239257812,47.19938659667969,68.56086730957031,82.88275146484375,48.175106048583984,46.84028625488281,69.97986602783203,30.754819869995117,70.479248046875,38.17384719848633,97.41683959960938,79.88092041015625,423.99493408203125,61.80531311035156,34.021976470947266,423.1291198730469,95.6619873046875,75.00591278076172,45.15402603149414,56.00736618041992,218.00637817382812,44.745365142822266
2021-09-01,99.06491088867188,46.630008697509766,67.87957000732422,78.72915649414062,47.6700325012207,45.02602005004883,67.69754791259766,29.34258270263672,68.2500991821289,36.652549743652344,92.47650146484375,75.719482421875,402.60406494140625,58.75246047973633,32.41485595703125,402.1207580566406,90.44902801513672,71.08894348144531,43.4583854675293,53.677345275878906,207.6189727783203,42.8434944152832
2021-10-01,99.04348754882812,46.460025787353516,67.70938110351562,86.2874984741211,47.71196746826172,45.50863265991211,69.8497085571289,29.930173873901367,70.48795318603516,37.032875061035156,99.30486297607422,81.31145477294922,432.4375,62.59024429321289,34.77623748779297,431.7135925292969,97.71174621582031,77.96147155761719,45.03369140625,55.325782775878906,222.20242309570312,43.803043365478516
2021-11-01,99.31147003173828,46.859439849853516,68.16575622558594,85.0064468383789,47.81851577758789,43.649681091308594,66.68220520019531,28.378284454345703,67.07456970214844,35.46735763549805,98.07060241699219,80.42938232421875,429.2855529785156,61.91279220581055,33.9538459777832,428.244873046875,96.28384399414062,76.71440124511719,42.942718505859375,53.100181579589844,218.9571990966797,42.53201675415039
2021-12-01,98.86968231201172,46.111602783203125,66.92005920410156,88.17591857910156,47.86366653442383,43.65861129760742,68.27898406982422,28.524614334106445,69.19051361083984,35.15778732299805,101.66029357910156,83.36012268066406,447.4464416503906,64.43863677978516,33.08816146850586,446.481689453125,100.4729995727539,79.70928192138672,44.1178092956543,54.130069732666016,226.451171875,42.76546859741211
2022-01-01,97.13004302978516,45.61674880981445,66.69342041015625,82.74272155761719,46.71988296508789,44.29844284057617,67.07987213134766,28.776697158813477,67.5123291015625,36.021453857421875,95.8222427368164,77.6214599609375,425.1357116699219,61.15520477294922,32.60410690307617,424.4194641113281,93.61727142333984,74.91822052001953,43.07299041748047,52.773258209228516,213.4914093017578,43.37046813964844
2022-02-01,95.87897491455078,44.633644104003906,65.82825469970703,79.94464111328125,46.15529251098633,42.384647369384766,64.77957916259766,27.202058792114258,65.08351135253906,34.23390579223633,92.7513198852539,74.99571228027344,412.8550109863281,59.59544372558594,31.614532470703125,411.8918762207031,89.5494384765625,72.39790344238281,41.93233871459961,50.93797302246094,208.1825714111328,41.7551155090332
2022-03-01,93.180908203125,43.32341766357422,64.21256256103516,82.43817901611328,44.89336395263672,40.951576232910156,65.11577606201172,26.334482192993164,65.11884307861328,33.15959548950195,95.76554870605469,77.13629150390625,426.9425354003906,61.392765045166016,32.845115661621094,426.0514831542969,91.82514190673828,75.03192138671875,42.142913818359375,50.47032928466797,214.30088806152344,40.27944564819336
2022-04-01,89.63142395019531,41.50791549682617,61.93349838256836,75.01399230957031,43.10444259643555,38.43915557861328,60.72753143310547,24.56932258605957,61.00309753417969,30.992895126342773,87.2213363647461,69.59646606445312,390.470947265625,56.085330963134766,30.007532119750977,389.86480712890625,84.24125671386719,68.82734680175781,39.35021209716797,47.15623474121094,195.33901977539062,38.04023361206055
2022-05-01,90.28912353515625,41.8733024597168,61.983577728271484,74.52739715576172,43.45335006713867,38.67497253417969,61.939613342285156,24.679079055786133,61.93046569824219,31.056087493896484,87.1360092163086,68.90992736816406,391.7077331542969,56.03786087036133,29.627714157104492,390.7447509765625,84.1651840209961,68.34257507324219,40.000633239746094,47.55428695678711,194.8480224609375,38.21536636352539
2022-06-01,88.88352966308594,41.12004089355469,60.99250411987305,68.60221862792969,42.705078125,36.37116241455078,55.28648376464844,23.011171340942383,55.43006134033203,29.169248580932617,79.53340911865234,63.3128662109375,357.9820556640625,51.2296028137207,27.023469924926758,356.98175048828125,76.74637603759766,63.10519790649414,35.86082458496094,43.3791389465332,178.09764099121094,36.47272872924805
2022-07-01,91.13655853271484,42.215694427490234,62.70598602294922,74.72199249267578,43.82685470581055,36.55217742919922,59.430477142333984,22.869483947753906,59.68038558959961,29.122291564941406,87.37989807128906,69.61305236816406,392.3698425292969,56.26793670654297,29.391813278198242,391.5393371582031,84.35698699951172,68.42831420898438,38.25603103637695,45.58717727661133,195.5225830078125,36.45286178588867
2022-08-01,88.35575103759766,41.01980972290039,60.643043518066406,71.04946899414062,42.483211517333984,36.0673828125,55.79519271850586,22.641633987426758,55.93063735961914,28.56714630126953,83.86187744140625,66.5997085571289,376.17425537109375,54.163822174072266,28.248090744018555,375.5638732910156,80.72412109375,65.08174133300781,36.02977752685547,43.42829895019531,188.23251342773438,36.285247802734375
2022-09-01,84.68456268310547,39.51240921020508,58.47189712524414,64.04878234863281,40.71017837524414,31.905405044555664,50.64973449707031,19.825162887573242,50.594478607177734,25.18168067932129,75.50423431396484,60.1807975769043,339.68194580078125,48.743431091308594,25.7332706451416,339.4500427246094,72.38090515136719,58.88439178466797,32.378719329833984,38.91347122192383,170.13546752929688,32.191802978515625
2022-10-01,83.588134765625,38.948341369628906,58.1876335144043,68.9026870727539,40.128780364990234,31.274250030517578,53.6339225769043,19.16965675354004,53.541988372802734,24.835853576660156,81.926513671875,64.45337677001953,369.1753845214844,53.323490142822266,27.94747543334961,368.5467834472656,79.14030456542969,63.53475570678711,34.45123291015625,40.417301177978516,184.7190704345703,31.696983337402344
2022-11-01,86.7640380859375,40.37287902832031,60.07898712158203,73.75362396240234,41.73628616333008,36.14970397949219,60.69649887084961,22.669492721557617,60.66290283203125,28.721860885620117,86.49337768554688,67.89922332763672,389.671875,56.22724533081055,29.739273071289062,389.03485107421875,84.17998504638672,67.79786682128906,38.774391174316406,45.626651763916016,194.26776123046875,36.2302360534668
2022-12-01,85.81179809570312,40.16252899169922,58.83353042602539,68.96031951904297,41.22892379760742,34.66786575317383,59.358131408691406,21.879758834838867,59.25672912597656,27.36585235595703,80.9710922241211,63.21519470214844,365.7672119140625,52.8529167175293,27.439058303833008,364.93963623046875,78.87201690673828,63.525177001953125,37.488155364990234,44.18061065673828,182.01535034179688,34.853267669677734
2023-01-01,89.07584381103516,41.57426071166992,60.8036994934082,74.16159057617188,42.802005767822266,38.409423828125,64.96195220947266,24.352191925048828,64.97186279296875,30.56656265258789,86.55826568603516,68.53614807128906,390.3905944824219,56.30074691772461,29.74418067932129,389.67095947265625,84.3072738647461,67.85086059570312,41.353145599365234,48.398990631103516,195.55825805664062,38.3759651184082
2023-02-01,86.48943328857422,40.547813415527344,59.39251708984375,72.52213287353516,41.55276107788086,35.50271987915039,62.96452331542969,22.448881149291992,63.04308319091797,28.186798095703125,84.28496551513672,67.051025390625,380.50439453125,54.69187545776367,29.02655029296875,379.87359619140625,82.27704620361328,66.18705749511719,39.91626739501953,46.343509674072266,190.8614044189453,35.822410583496094
2023-03-01,88.77735137939453,41.49757766723633,60.95213317871094,75.21277618408203,42.679447174072266,36.64496994018555,64.93470764160156,23.272953033447266,65.05335998535156,29.14981460571289,86.75971221923828,69.15331268310547,393.03912353515625,56.35549545288086,29.802532196044922,392.46063232421875,84.45160675048828,68.5337142944336,40.81996536254883,47.41200256347656,195.24261474609375,36.71299362182617
